Title,Date Filed
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Armijo v Costco Wholesale Warehouse Inc_20.txt,2022-04-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wilson v City of Gaithersburg_97.txt,2017-01-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Perez v Transformer Mfrs Inc_22.txt,2014-03-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Alboniga v Sch Bd of Broward County Fla_50.txt,2015-02-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Mays v Dekalb Cty_64.txt,2019-09-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Schauf v Am Airlines_86.txt,2016-06-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Whitaker v DSA Sports Inc_25.txt,2022-09-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lewis v Williamson County_28.txt,2021-11-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bordeaux v Halstead Prop Dev Mktg LLC_22.txt,2022-02-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lupe v Shinseki_31.txt,2012-08-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Keitt v New York City_53.txt,2011-08-26
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Rough v GlaxoSmithKline LLC_44.txt,2022-07-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Graham v Illinois_64.txt,2009-06-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gagne v SAFE Fed Credit Union_12.txt,2020-01-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bennett v City of Atlanta_29.txt,2020-01-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Frick v Local 23 of the Intl Longshore  Warehouse Union_34.txt,2014-03-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bartell v Cmty Coll of Phila_14.txt,2022-02-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Casmento v Volmar Constr Inc_12.txt,2022-10-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wilburn v City of Roanoke_68.txt,2015-08-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Cairone v McHenry Cty College_1.txt,2019-08-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Palmieri v City of Hartford_47.txt,2013-05-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Breyer v Pac Univ_45.txt,2020-03-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Craven v Alpha Omega Constr Grp Inc_48.txt,2022-03-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Green v City  County of San Francisco_45.txt,2021-08-26
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Adell v Wis Dept of Corr_25.txt,2018-02-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/SandersLee v Clark Cnty_44.txt,2023-05-04
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McEvoy v Spencer_17.txt,2018-02-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hammel v Soar Corp_52.txt,2015-02-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Slaughter v Magellan Health Inc_36.txt,2022-03-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Martel v Evangeline Parish Sch Bd_34.txt,2012-08-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Norwood v UPS Inc_1.txt,2021-07-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v Hiland Dairy Foods Co LLC_19.txt,2022-10-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Davis v Davis Auto Inc_1.txt,2011-11-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Neri v Bd of Educ for Albuquerque Pub Schs_31.txt,2020-04-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ka West v Alaska Airlines Inc_2.txt,2020-11-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brooks v County of Macomb_12.txt,2015-07-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/ONeal v Self_39.txt,2021-07-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Philbert v City of New York_24.txt,2022-01-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Elzeftawy v Pernix Grp Inc_9.txt,2021-09-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ferguson v Clark County Sch Dist_45.txt,2012-03-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lewis v Univ of Pa_95.txt,2018-03-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Alsup v US Bancorp_76.txt,2015-01-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gallo v Wash Nationals Baseball Club LLC_30.txt,2023-03-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/GarcíaLedesma v Centro_20.txt,2012-03-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ramos v Contl Auto Sys_49.txt,2021-12-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Nguyen v City and Cty of Denver_64.txt,2017-12-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brown v Donahoe_27.txt,2013-11-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Herriot v Channing House_28.txt,2009-01-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Tapia v Artistree Inc_6.txt,2014-04-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Chahil v Episcopal Church Home Friendship Inc_21.txt,2012-09-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Berke v Geo Grp Inc_42.txt,2019-05-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Christensen v City of Warner Robins_98.txt,2018-03-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McKnightNero v Walmart Inc_0.txt,2021-02-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Estate of Fajge v Dick Greenfield Dodge Inc_76.txt,2012-06-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bowman v St Lukes Quakertown Hosp_57.txt,2012-12-13
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Salmoiraghi v Veritiss LLC_36.txt,2022-04-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brown v Dunbar Armored Inc_66.txt,2009-12-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Duello v Buchanan County Bd of Supervisors_10.txt,2010-04-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Nasious v Colorado_16.txt,2011-04-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McCrea v District of Columbia_27.txt,2021-03-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Thierst v Dept of Homeland Sec_4.txt,2022-01-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jennings v Dow Corning Corp_60.txt,2013-05-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Credeur v Louisiana_28.txt,2016-05-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Snider v Motter_2.txt,2018-03-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Leighton v Three Rivers Sch Dist_3.txt,2014-12-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Yax v FCA Chrysler Autos_13.txt,2023-02-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Reed v Nike Inc_24.txt,2019-05-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Capili v Finish Line Inc_18.txt,2018-05-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Kelly v Town of Abingdon_48.txt,2020-05-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Kaminsky v Wilkie_46.txt,2020-07-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lissa Bauwin v SDH Servs_40.txt,2022-07-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Harrison v PG Distrib LLC_93.txt,2017-11-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Moore v Nissan N Am Inc_61.txt,2012-07-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ruddell v Triple Canopy Inc_25.txt,2016-08-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Stith v NJ Tpk Auth_23.txt,2017-03-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brakeman v BBVA Compass_58.txt,2018-07-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Campbell v Universal City Dev Partners Ltd_36.txt,2022-02-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Newman v San Joaquin Delta Cmty College Dist_49.txt,2011-08-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ivens v GK N Childcare Corp_21.txt,2023-07-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Green v Wilkie_32.txt,2020-09-04
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Walker v TMobile United States Inc_7.txt,2010-04-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McMannes v Wis Dept of Workforce Dev_74.txt,2019-01-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Sartin v Okla Dept of Human Servs_18.txt,2017-07-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Dickerson v Keypoint Govt Solutions Inc_17.txt,2017-07-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Cadena v El Paso Cty_25.txt,2018-07-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Baldassarre v Norfolk Southern Ry_31.txt,2020-02-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Smart v Dekalb Cty_55.txt,2018-01-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Warden v Coolidge Unified Sch Dist_50.txt,2009-07-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Fails v Bd of Trs of the Univ of W Fla_10.txt,2023-09-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Moore v WalMart Stores East LP_8.txt,2009-09-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hummel v Maricopa Cty Adult Prob Dept_1.txt,2020-07-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hildebrand v Dollar Gen Corp_20.txt,2013-07-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Zamora v GC Servs LP_31.txt,2018-04-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gonzalez v Tex HHS Commn_23.txt,2014-11-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Connaway v Jefferson Cnty_41.txt,2023-03-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bezzina v United Airlines Inc_13.txt,2022-02-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Davis v Vitamin World Inc_3.txt,2011-11-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ayon v UPS_5.txt,2019-03-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Sefovic v Meml Sloan Kettering Cancer Ctr_83.txt,2017-08-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Love v Concord Hotel LLC_3.txt,2021-07-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Williams v Outokumpu Stainless USA LLC_8.txt,2021-10-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Assn for Disabled Americans v Reinfeld Anderson Family Ltd Prt_85.txt,2015-04-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Crisanto v Graphic Packaging Intl Inc_21.txt,2019-12-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Rivas v Wash Metro Area Transit Auth_23.txt,2021-10-04
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Traylor v S Components Inc_8.txt,2019-08-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lewis v Williamson Cnty_31.txt,2022-06-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Rivas v Renaissance Provider Network_53.txt,2010-01-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Mullen v Concord Hosp Enters Co LLC_43.txt,2022-02-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Fuentes v City of Grand Rapids_27.txt,2011-04-04
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Thayer v Lincoln Fin Grp_22.txt,2022-01-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Doe v Garland_33.txt,2021-09-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Aldini v Kroger Co_4.txt,2014-12-12
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Darby v Gordon Food Servs_48.txt,2015-06-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/AbdulHaqq v Kaiser Found Hosps_94.txt,2015-04-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Kirkland v McAleenan_5.txt,2019-12-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Rincon v Am Fedn of State_94.txt,2013-08-13
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hill v Greater Phila Health Action Inc_8.txt,2021-08-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Heydinger v IDX Corp_15.txt,2021-11-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Schmidt v City of Pasadena_35.txt,2023-03-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Crow v City of Colo Springs_91.txt,2014-05-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ali v Pruitt_29.txt,2020-10-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Luera v Convergys Customer Mgmt Group_28.txt,2013-11-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gallagher v Town of Fairfield_55.txt,2015-05-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Dusik v Lutheran Child  Family Servs of Ill_87.txt,2017-04-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McMinimee v Yakima Sch Dist No 7_4.txt,2019-08-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Egermier v Pennington County_47.txt,2014-03-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Perdue v SanofiAventis US LLC_33.txt,2019-10-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Johnson v District of Columbia_16.txt,2017-07-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Schroeder v Suffolk County Cmty College_56.txt,2009-06-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v McLeod Health Inc_36.txt,2016-01-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v Picture People Inc_4.txt,2011-05-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Thomas v Covance Inc_54.txt,2015-09-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Levesque v New York_88.txt,2014-09-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ordahl v Local 1140_45.txt,2015-09-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/LaFlamme v Rumford Hosp_59.txt,2015-05-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Salgado v Bluecross Blue Shield of Tenn Inc_22.txt,2021-08-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Pardo v Nielsen_0.txt,2021-03-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Tourtellotte v Eli Lilly  Co_73.txt,2013-04-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Freeman v Metro Water Reclamation Dist of Greater Chi_6.txt,2021-09-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wise v DeJoy_38.txt,2022-04-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Baker v MTA Bus Co_16.txt,2023-08-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Howard v Walmart Inc_29.txt,2020-04-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Webb v Humana Inc_11.txt,2011-04-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Head v City of Columbus Light  Water Dept_64.txt,2017-09-12
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ricks v Friends of WWOZ Inc_47.txt,2019-09-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Pogue v Southwest Credit Sys LP_8.txt,2019-10-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Doyle v Mount Vernon Co_20.txt,2021-10-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jones v Quintana_55.txt,2013-10-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hirlston v Costco Wholesale Corp_13.txt,2019-12-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Menoken v Lipnic_40.txt,2018-07-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Adduci v Yankee Gas Servs Co_99.txt,2016-09-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hampe v Hamos_46.txt,2013-01-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/TullyBoone v N ShoreLong Island Jewish Hosp Sys_97.txt,2010-05-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/ArayaRamirez v Office of the Courts Admin_67.txt,2015-08-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Herrmann v Rain Link Inc_97.txt,2014-04-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brennan v Qwest Communs Intl  Inc_10.txt,2010-10-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gunter v N Wasco Cnty Sch Dist Bd of Educ_38.txt,2021-12-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Foley v Morgan Stanley Smith Barney LLC_48.txt,2014-02-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Matammu v Cnty of Fairfax_0.txt,2022-07-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Carter v Eagle Railcar Servs Longview_29.txt,2022-12-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/JohnsonLuster v Wormuth_33.txt,2022-03-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Buhe v Amica Mut Ins Co_26.txt,2018-02-13
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Garcia v Randalls Food  Drugs LP_52.txt,2014-06-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/OConnell v Onondaga County_63.txt,2012-02-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McClain v Cenveo Corp_72.txt,2013-09-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Annenberg v Clark Cnty Sch Dist_56.txt,2019-05-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Garcia v Walmart Inc_31.txt,2023-01-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Garner v Clearstaff Inc_68.txt,2015-12-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Morgan v Hawthorne Childrens Psychiatric Hosp_7.txt,2013-07-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/CrewsSanchez v FritoLay Inc_5.txt,2022-07-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Reynoso v Cnty of Ventura_46.txt,2022-03-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Rood v Town of Fort Myers Beach_13.txt,2022-08-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Morales v Bellsouth Telcoms_71.txt,2009-05-11
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Cunningham v WalMart Stores East LP_41.txt,2020-11-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/BowdenWalker v WalMart Stores East LP_31.txt,2016-08-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Durand v Fedex_83.txt,2014-05-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Kaldis v Wells Fargo Bank NA_33.txt,2017-06-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hensel v City of Utica_16.txt,2020-03-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Overlook Mut Homes Inc v Spencer_46.txt,2009-07-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jarrett v Retzer Grp Inc_50.txt,2015-12-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lupyan v Corinthian Colleges Inc_41.txt,2011-09-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wallace v NH Ball Bearings Inc_46.txt,2022-01-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v UPS_25.txt,2011-09-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Michaud v City of Casselberry_5.txt,2013-03-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Winnie v Infectious Disease Assocs PA_4.txt,2018-02-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bender v Norfolk Southern Ry_89.txt,2014-01-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Campbell v Boies_46.txt,2021-06-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Mestas v Town of Evansville_90.txt,2017-11-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Goff v Performance Contrs Inc_41.txt,2020-04-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jackson v SEPTA_38.txt,2021-03-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McCarthy v Brennan_80.txt,2016-03-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brown v Trinity Wash Univ_16.txt,2023-03-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gonzalez v Fluor Corp_56.txt,2019-01-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Givens v Monroe County_67.txt,2014-09-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/ExbyStolley v Bd of Cnty Commrs_22.txt,2015-03-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Access Living of Metro Chi v Uber Techs Inc_85.txt,2018-12-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Griesinger v Univ of Cincinnati_27.txt,2016-05-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hodge v Superior Court of the VI_87.txt,2009-10-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Fazaei v Macys Inc_24.txt,2022-03-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Campos v Steves  Sons Inc_12.txt,2019-10-29
